,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected
817,2022-09-08,FR1018,10,101010,0.333807240729504,N
765,2022-09-08,411515,50,501010,0.195017038011623,Y
783,2022-09-08,546078,10,101020,0.428078964279504,N
769,2022-09-08,B01MJR,20,201020,0.357526795509762,N
785,2022-09-08,B0Z5YZ,55,552010,0.348557966664132,N
802,2022-09-08,549913,65,651010,0.280154212005224,Y
803,2022-09-08,422060,40,401010,0.428138271092365,N
804,2022-09-08,576920,50,501010,0.315510436609963,N
805,2022-09-08,EG063,55,552010,0.279580485558183,Y
807,2022-09-08,ES0017,10,101010,0.339377666546712,N
808,2022-09-08,471310,40,404010,0.34718907149035,N
801,2022-09-08,513962,50,502020,0.374764162331546,N
809,2022-09-08,440044,40,401010,0.61778383734576,N
811,2022-09-08,BE105V,35,351020,0.30319867911164,N
812,2022-09-08,BE107X,35,351020,0.245739317599634,Y
813,2022-09-08,DE104W,40,403010,0.364870643032153,N
814,2022-09-08,IE102Z,45,451020,0.293965350386655,Y
784,2022-09-08,888051,10,101020,0.498137322578969,N
815,2022-09-08,IT101D,20,201020,0.380256188657452,N
810,2022-09-08,IT002D,50,502040,0.378850411610787,N
800,2022-09-08,411232,40,405010,0.405068711814498,N
806,2022-09-08,EF031,50,502050,0.259350321765906,Y
787,2022-09-08,475531,45,451010,0.297326505006633,Y
798,2022-09-08,533338,50,501010,0.257446733784628,Y
797,2022-09-08,403197,40,402040,0.356134316681872,N
796,2022-09-08,B164FY,50,502060,0.329662488079925,N
795,2022-09-08,400609,30,303010,0.364706267271667,N
794,2022-09-08,401093,45,452010,0.229161656041855,Y
793,2022-09-08,401140,55,552010,0.218312685575889,Y
792,2022-09-08,546834,10,101020,0.484984717376242,N
791,2022-09-08,401190,55,552010,0.295770575932523,Y
790,2022-09-08,401632,30,303020,0.246287276415047,Y
789,2022-09-08,547497,50,502020,0.433712785374234,N
788,2022-09-08,714131,50,502040,0.326536646553768,N
799,2022-09-08,755087,30,302020,0.2166116646238,Y
786,2022-09-08,529525,55,551020,0.454168908806384,N
790,2022-12-02,401632,30,303020,0.256698199406854,Y
791,2022-12-02,401190,55,552010,0.323333003111648,N
793,2022-12-02,401140,55,552010,0.24342577180721,Y
789,2022-12-02,001978,30,301010,0.432172282947826,N
794,2022-12-02,401093,45,452010,0.227998364597756,Y
792,2022-12-02,546834,10,101020,0.496757650937392,N
788,2022-12-02,547497,50,502020,0.456130001353356,N
782,2022-12-02,546078,10,101020,0.454087972020122,N
786,2022-12-02,475531,45,451010,0.281694170708668,Y
785,2022-12-02,529525,55,551020,0.448193061938987,N
784,2022-12-02,B0Z5YZ,55,552010,0.372336811193872,N
783,2022-12-02,888051,10,101020,0.532630361005915,N
781,2022-12-02,405671,30,303020,0.256736363412345,Y
743,2022-12-02,524918,65,651010,0.263366011255324,Y
787,2022-12-02,714131,50,502040,0.33399605320022,N
795,2022-12-02,400609,30,303010,0.365992115912215,N
811,2022-12-02,BE105V,35,351020,0.348434214286384,N
797,2022-12-02,403197,40,402040,0.441894889478387,N
810,2022-12-02,IT002D,50,502040,0.384635353498752,N
780,2022-12-02,458887,30,303020,0.281172684529526,Y
809,2022-12-02,440044,40,401010,0.690089965530287,N
808,2022-12-02,471310,40,404010,0.347192651200489,N
807,2022-12-02,ES0017,10,101010,0.319991471847281,N
806,2022-12-02,EF031,50,502050,0.264377454975454,Y
796,2022-12-02,B164FY,50,502060,0.294536837239249,Y
805,2022-12-02,EG063,55,552010,0.329638763033088,N
803,2022-12-02,422060,40,401010,0.463003098885223,N
802,2022-12-02,549913,65,651010,0.308487171666784,Y
801,2022-12-02,513962,50,502020,0.391668303547108,N
800,2022-12-02,411232,40,405010,0.397700481931547,N
799,2022-12-02,755087,30,302020,0.230234528426087,Y
798,2022-12-02,533338,50,501010,0.240921821752938,Y
804,2022-12-02,576920,50,501010,0.307441615428079,Y
779,2022-12-02,007560,30,301010,0.457425444320796,N
755,2022-12-02,424749,40,401010,0.388605137646596,N
777,2022-12-02,408348,55,552010,0.359718499069406,N
744,2022-12-02,B0NJJ1,65,651010,0.429139354488099,N
745,2022-12-02,401225,50,502010,0.370131419307001,N
746,2022-12-02,492752,65,651020,0.287708907355469,Y
747,2022-12-02,B234WN,20,201020,0.386783530938498,N
748,2022-12-02,511938,15,151020,0.223264417203642,Y
749,2022-12-02,461785,50,502060,0.347675749379934,N
758,2022-12-02,726261,30,301010,0.331387192392024,N
750,2022-12-02,702196,30,302020,0.219112318218259,Y
752,2022-12-02,715672,45,451010,0.313210696034574,N
753,2022-12-02,533004,10,101010,0.344480402234983,N
754,2022-12-02,425240,40,401010,0.384987403538538,N
756,2022-12-02,EE009,30,301010,0.382341566160241,N
812,2022-12-02,BE107X,35,351020,0.28171311025278,Y
757,2022-12-02,018270,50,501010,0.315706301443716,N
751,2022-12-02,426724,30,301010,0.458495881816604,N
759,2022-12-02,421342,30,301010,0.522433764994969,N
760,2022-12-02,143451,35,351020,0.292432592384876,Y
761,2022-12-02,B03851,50,501010,0.253404161148129,Y
776,2022-12-02,408530,20,201030,0.302065038894538,Y
775,2022-12-02,550190,30,301010,0.35088267385717,N
774,2022-12-02,737826,30,301010,0.455147547357829,N
773,2022-12-02,709538,30,301010,0.472789405905616,N
772,2022-12-02,407228,30,301010,0.356428191744647,N
771,2022-12-02,408930,45,452010,0.241557165704668,Y
770,2022-12-02,B01MJR,20,201020,0.346290213174163,N
769,2022-12-02,408522,40,401010,0.333800948441384,N
768,2022-12-02,413366,30,301010,0.35004308196139,N
767,2022-12-02,457270,50,502060,0.273784244376282,Y
766,2022-12-02,411515,50,501010,0.20857390808892,Y
765,2022-12-02,B28DTJ,50,502050,0.247735262938824,Y
764,2022-12-02,416343,10,101010,0.335311897904939,N
763,2022-12-02,417754,45,452010,0.266134508210968,Y
762,2022-12-02,419454,40,402040,0.334840522419398,N
778,2022-12-02,407141,30,301010,0.375283517620677,N
813,2022-12-02,DE104W,40,403010,0.395576909521484,N
741,2022-12-02,936469,50,501010,0.259189380407297,Y
815,2022-12-02,IT101D,20,201020,0.400268295675629,N
867,2022-12-02,BE8041,20,201030,0.411660740738717,N
866,2022-12-02,DE70FD,55,552010,0.259665701271901,Y
865,2022-12-02,NL704J,10,101020,0.56001586638044,N
864,2022-12-02,DE70DB,45,452010,0.695055394601801,N
863,2022-12-02,AT701B,30,301010,0.328693449676068,N
862,2022-12-02,FR705I,20,201020,0.484633199035425,N
868,2022-12-02,DE8054,10,101010,0.489389848058838,N
861,2022-12-02,DE7086,10,101010,0.400063520033771,N
859,2022-12-02,DE7075,35,351010,0.467269022673137,N
858,2022-12-02,DE7042,40,402010,0.893265049023991,N
857,2022-12-02,IT703L,10,101010,0.425698057480323,N
856,2022-12-02,FR702F,10,101010,0.326416421744953,N
855,2022-12-02,DE7020,20,201020,0.422719240290398,N
854,2022-12-02,BE601W,45,451020,0.285496601243477,Y
860,2022-12-02,DE70A8,20,201030,0.536669823138694,N
869,2022-12-02,DE8087,20,201020,0.32247181442944,N
870,2022-12-02,FI8038,35,351010,0.378719553374311,N
871,2022-12-02,NL802I,50,502050,0.568781479441405,N
885,2022-12-02,NL123E,40,403010,0.390009251233146,N
884,2022-12-02,ES11BJ,65,651010,0.342176293851419,N
883,2022-12-02,NL106F,30,302010,0.533102984576143,N
882,2022-12-02,DE10KC,15,151020,0.29419477840305,Y
881,2022-12-02,NL102B,50,502020,0.518310644345027,N
880,2022-12-02,DE004V,60,601020,0.449734069849175,N
879,2022-12-02,NL002A,45,451010,0.281158445300704,Y
878,2022-12-02,FR90GV,40,405010,0.264785323741155,Y
877,2022-12-02,FR90FU,50,502030,0.330466651728078,N
876,2022-12-02,NL901I,10,101010,0.603731446494341,N
875,2022-12-02,IT90BV,50,502050,0.428893341445825,N
874,2022-12-02,DE9066,65,651010,0.442547414895615,N
873,2022-12-02,FR90ET,10,101020,0.494102960456455,N
872,2022-12-02,DE80DC,50,502060,0.377737165824648,N
742,2022-12-02,EL004,65,651010,0.367997306131478,N
853,2022-12-02,IT607O,65,651020,0.261215255030253,Y
852,2022-12-02,NL606K,10,101010,0.846038181386276,N
851,2022-12-02,ES604G,35,351020,0.308425711124154,Y
850,2022-12-02,NL604I,30,303020,0.272598425008562,Y
830,2022-12-02,ES403D,35,351020,0.314293495923721,N
829,2022-12-02,FR405F,30,302020,0.247442225320622,Y
828,2022-12-02,IT402H,40,402040,0.416093404362344,N
827,2022-12-02,FR402C,60,601010,0.321066714782795,N
826,2022-12-02,FI3022,50,502040,0.347135104633478,N
825,2022-12-02,NL301C,55,552010,0.420366231014018,N
824,2022-12-02,DE3082,35,351010,0.388476434086242,N
823,2022-12-02,DE3060,50,502040,0.616264671571737,N
822,2022-12-02,DE305Z,55,552010,0.318270170581552,N
821,2022-12-02,DE301V,35,351010,0.365379554185851,N
820,2022-12-02,DE2092,15,151020,0.283074807861703,Y
819,2022-12-02,FR103A,20,201020,0.348823907508181,N
818,2022-12-02,DE1080,50,502020,0.408837731475698,N
817,2022-12-02,FR1018,10,101010,0.353612340955369,N
816,2022-12-02,IT102E,50,502040,0.383733217669789,N
831,2022-12-02,NL402E,55,552010,0.353992847421446,N
814,2022-12-02,IE102Z,45,451020,0.294420600127555,Y
832,2022-12-02,FR407H,50,502050,0.451233441997488,N
834,2022-12-02,NL403F,30,303010,0.312420451924555,Y
849,2022-12-02,NL603H,50,501010,0.435263418325867,N
848,2022-12-02,NL602G,30,301010,0.388517157252716,N
847,2022-12-02,IT602J,30,303010,0.315162644946575,N
846,2022-12-02,IT509P,40,401010,0.300025749095389,Y
845,2022-12-02,FR509K,30,302020,0.34288693312053,N
844,2022-12-02,DE50C8,55,552010,0.400771824076808,N
843,2022-12-02,DE50B7,10,101010,0.345834665634518,N
842,2022-12-02,FR506H,50,502010,0.307331986468751,Y
841,2022-12-02,DE5084,20,201020,0.504829713110348,N
840,2022-12-02,IT506M,15,151020,0.250773235061423,Y
839,2022-12-02,FR504F,50,501010,0.265008660347564,Y
838,2022-12-02,ES504F,50,502060,0.283434231024847,Y
837,2022-12-02,ES502D,15,151020,0.348010799445147,N
836,2022-12-02,FR502D,50,502050,0.346207333237306,N
835,2022-12-02,DE4061,40,404010,0.632179389041541,N
833,2022-12-02,IT404J,30,301010,0.39643765714598,N
887,2022-12-02,DE20C5,40,401010,0.353547807505122,N
886,2022-12-02,DE14EA,50,502060,0.392392221353205,N
739,2022-12-02,570151,15,151020,0.175144774260304,Y
636,2022-12-02,B1RR84,50,502030,0.3880164665018,N
637,2022-12-02,480710,50,502030,0.363890577795284,N
638,2022-12-02,B00ZQQ,15,151010,0.30609494358533,Y
639,2022-12-02,479213,40,402020,0.303890492054422,Y
640,2022-12-02,479736,30,303020,0.394997149878511,N
641,2022-12-02,483410,50,502020,0.331463183449733,N
642,2022-12-02,476361,10,101010,0.270973722492557,Y
643,2022-12-02,477518,20,201030,0.242082142859745,Y
644,2022-12-02,477319,30,303020,0.255158908756808,Y
645,2022-12-02,476837,50,501010,0.370067081313042,N
646,2022-12-02,476776,50,502010,0.354006346910407,N
647,2022-12-02,011517,40,405010,0.425876232171303,N
648,2022-12-02,473550,65,651020,0.333748087422118,N
649,2022-12-02,533458,50,502010,0.528204640557963,N
650,2022-12-02,B1VP0K,50,502020,0.408622886426411,N
651,2022-12-02,473322,60,601010,0.352285468185863,N
652,2022-12-02,471279,40,401010,0.498609487708892,N
666,2022-12-02,B1FN8X,50,502040,0.43509803476917,N
665,2022-12-02,025881,40,405010,0.448530844012707,N
664,2022-12-02,468232,45,451010,0.255669829961642,Y
663,2022-12-02,468520,20,201020,0.424411841319745,N
662,2022-12-02,469678,40,401010,0.444971476452972,N
661,2022-12-02,470384,40,402040,0.336773116581779,N
635,2022-12-02,725147,60,601010,0.22303031549396,Y
660,2022-12-02,B1W4V6,50,502020,0.33643643369703,N
658,2022-12-02,506472,40,402040,0.421183069446833,N
657,2022-12-02,573282,20,201020,0.264995459419315,Y
656,2022-12-02,472370,50,502050,0.331704994924957,N
655,2022-12-02,705339,20,201030,0.305086124488824,Y
654,2022-12-02,672716,65,651010,0.236068704736593,Y
653,2022-12-02,307428,45,451010,0.313772298787734,N
659,2022-12-02,470774,40,403010,0.320902732818606,N
633,2022-12-02,482030,30,302020,0.374465965681916,N
632,2022-12-02,482110,55,552010,0.350169551564088,N
631,2022-12-02,477670,10,101020,0.398483117942861,N
612,2022-12-02,492624,40,401010,0.543135895007103,N
611,2022-12-02,EF2,65,651020,0.369631721465407,N
610,2022-12-02,466160,65,651010,0.490631470342409,N
609,2022-12-02,481808,50,501010,0.255935757682754,Y
608,2022-12-02,563828,45,451020,0.183964800581531,Y
607,2022-12-02,430230,40,403010,0.226853715121441,Y
613,2022-12-02,505125,55,551010,0.304319535211454,Y
606,2022-12-02,494340,55,551020,0.403550122538965,N
604,2022-12-02,B11Y56,55,552010,0.450900513412666,N
603,2022-12-02,452518,50,502040,0.416677902423032,N
602,2022-12-02,588171,30,302020,0.310715036256091,Y
601,2022-12-02,496960,50,501010,0.406068342838526,N
600,2022-12-02,497711,40,403010,0.248931993996256,Y
740,2022-12-02,B09M9F,65,651010,0.282342002920031,Y
605,2022-12-02,EG7,40,401010,0.392917510521864,N
667,2022-12-02,462220,20,201030,0.345404803847669,N
614,2022-12-02,435413,10,101010,0.271339039931251,Y
616,2022-12-02,491134,35,351020,0.459996633083214,N
630,2022-12-02,507267,55,551010,0.372928324417125,N
629,2022-12-02,B1JB4K,55,552010,0.295387940639715,Y
628,2022-12-02,465940,15,151020,0.487491974579893,N
627,2022-12-02,488082,15,151020,0.224021484559296,Y
626,2022-12-02,599933,50,502050,0.531070256454479,N
625,2022-12-02,753851,60,601010,0.451358561945724,N
615,2022-12-02,423244,30,301010,0.491894060078605,N
624,2022-12-02,B01BN5,65,651010,0.259089064850614,Y
622,2022-12-02,489108,50,502030,0.557138858987927,N
621,2022-12-02,487563,10,101010,0.250725912059511,Y
620,2022-12-02,490541,60,601010,0.321205476104777,N
619,2022-12-02,587183,40,402030,0.510050011936313,N
618,2022-12-02,491062,20,201030,0.282177987293252,Y
617,2022-12-02,400500,55,552010,0.387464946749795,N
623,2022-12-02,416279,50,502010,0.306837466146368,Y
668,2022-12-02,465145,60,601010,0.433601954569558,N
634,2022-12-02,481830,40,405010,0.299952524348148,Y
670,2022-12-02,548552,55,551020,0.455138272292548,N
721,2022-12-02,B1FW75,60,601010,0.380561073678211,N
719,2022-12-02,417986,65,651020,0.298769088374797,Y
718,2022-12-02,B0C2CQ,65,651020,0.314746177961042,N
717,2022-12-02,458260,50,502040,0.285800679231225,Y
716,2022-12-02,439180,35,351020,0.333114545228147,N
715,2022-12-02,B01SPF,20,201030,0.468273696980904,N
722,2022-12-02,435435,55,552010,0.302643333531624,Y
714,2022-12-02,439155,30,302020,0.214692888926563,Y
712,2022-12-02,EF024,50,502060,0.230759169925063,Y
711,2022-12-02,481775,30,301010,0.427575365923374,N
710,2022-12-02,423932,50,501010,0.2900987825917,Y
709,2022-12-02,451180,30,303020,0.304542168693942,Y
708,2022-12-02,441870,50,501010,0.341256357127379,N
707,2022-12-02,441930,45,451010,0.251805010131442,Y
713,2022-12-02,407023,45,451020,0.226107575931336,Y
706,2022-12-02,441920,45,451010,0.25151070052584,Y
723,2022-12-02,512907,20,201010,0.346996521431026,N
725,2022-12-02,582300,15,151020,0.320030738150084,N
738,2022-12-02,738307,60,601010,0.22562380198637,Y
669,2022-12-02,478184,30,301010,0.30402423855093,Y
737,2022-12-02,431536,65,651010,0.269491332247682,Y
736,2022-12-02,579802,65,651010,0.28956490084054,Y
735,2022-12-02,443639,60,601010,0.307691623784539,Y
734,2022-12-02,528983,30,301010,0.467447994840185,N
724,2022-12-02,435209,20,201010,0.311967222625477,Y
733,2022-12-02,430376,20,201020,0.308442328062466,Y
731,2022-12-02,433560,40,401010,0.410726296730947,N
730,2022-12-02,437915,50,502010,0.386712087979864,N
729,2022-12-02,774563,35,351020,0.343006692173087,N
728,2022-12-02,400169,30,303010,0.350568399021782,N
727,2022-12-02,557955,65,651010,0.509290514194705,N
726,2022-12-02,517617,15,151020,0.150680778386097,Y
732,2022-12-02,432154,30,302020,0.29609901380531,Y
705,2022-12-02,442031,40,402020,0.258711017052371,Y
720,2022-12-02,462338,60,601020,0.42418884940291,N
681,2022-12-02,B11ZRK,50,502020,0.273544833050696,Y
684,2022-12-02,453456,15,151020,0.170361715783771,Y
683,2022-12-02,453478,40,402040,0.298266042011453,Y
682,2022-12-02,B05M8B,55,552010,0.488133585138188,N
680,2022-12-02,453770,40,405010,0.439907296903946,N
679,2022-12-02,454005,40,402040,0.331559861015253,N
678,2022-12-02,457481,30,302020,0.324169827108421,N
686,2022-12-02,449667,50,502040,0.325540863199454,N
677,2022-12-02,474184,20,201030,0.317825983528435,N
675,2022-12-02,B09DHL,50,502010,0.360438819982313,N
674,2022-12-02,461075,30,303020,0.282046930658644,Y
673,2022-12-02,XXXXX3,60,601010,0.461076221912633,N
704,2022-12-02,759800,65,651020,0.313313113986092,N
672,2022-12-02,713083,50,502020,0.391733592537346,N
671,2022-12-02,463841,15,151010,0.302022017777441,Y
676,2022-12-02,458836,40,401010,0.322445113541621,N
687,2022-12-02,556582,35,351020,0.399811905271991,N
685,2022-12-02,424910,45,451020,0.323360373206814,N
689,2022-12-02,449000,45,452010,0.317636268521672,N
703,2022-12-02,441842,40,402040,0.362451470194486,N
702,2022-12-02,572670,40,402040,0.302497362920371,Y
701,2022-12-02,444747,50,502030,0.332263792811343,N
700,2022-12-02,442464,65,651010,0.250340112181916,Y
699,2022-12-02,445573,30,302020,0.310661767899661,Y
698,2022-12-02,711131,40,404010,0.31171790693123,Y
688,2022-12-02,449123,50,501010,0.498890711226953,N
696,2022-12-02,448816,30,301010,0.39335694723052,N
697,2022-12-02,588950,10,101020,0.434667253651662,N
694,2022-12-02,B0R7JF,20,201030,0.359691037039521,N
693,2022-12-02,447723,45,452010,0.262646189046281,Y
692,2022-12-02,576162,55,552010,0.516817631327077,N
691,2022-12-02,449774,30,301010,0.384704151203287,N
690,2022-12-02,049065,45,451020,0.261090232155947,Y
695,2022-12-02,407683,30,301010,0.382348254327975,N
695,2023-03-02,407683,30,301010,0.361235922714332,N
699,2023-03-02,445573,30,302020,0.264261448925176,Y
694,2023-03-02,B0R7JF,20,201030,0.336823170047364,N
696,2023-03-02,448816,30,301010,0.37135709058164,N
697,2023-03-02,588950,10,101020,0.418439860634495,N
698,2023-03-02,711131,40,404010,0.297174335935523,Y
700,2023-03-02,442464,65,651010,0.22312002219652,Y
675,2023-03-02,B09DHL,50,502010,0.328389940667822,N
702,2023-03-02,572670,40,402040,0.277153774707184,Y
703,2023-03-02,441842,40,402040,0.339273575312148,N
704,2023-03-02,759800,65,651020,0.319512436236098,N
705,2023-03-02,442031,40,402020,0.198153802209139,Y
693,2023-03-02,447723,45,452010,0.258251438216823,Y
706,2023-03-02,441920,45,451010,0.231789780502526,Y
701,2023-03-02,444747,50,502030,0.312797876329826,N
692,2023-03-02,576162,55,552010,0.502319951861285,N
676,2023-03-02,458836,40,401010,0.319307118449057,N
690,2023-03-02,049065,45,451020,0.261892989064527,Y
707,2023-03-02,441930,45,451010,0.228872579953839,Y
677,2023-03-02,474184,20,201030,0.312327793175855,N
678,2023-03-02,457481,30,302020,0.311659660754912,N
679,2023-03-02,454005,40,402040,0.317085903278907,N
680,2023-03-02,453770,40,405010,0.382724181616441,N
681,2023-03-02,B11ZRK,50,502020,0.271877340448607,Y
691,2023-03-02,449774,30,301010,0.372016450251863,N
682,2023-03-02,B05M8B,55,552010,0.477636266365278,N
684,2023-03-02,453456,15,151020,0.166471027958731,Y
685,2023-03-02,424910,45,451020,0.332801548283312,N
686,2023-03-02,449667,50,502040,0.317246096997895,N
687,2023-03-02,556582,35,351020,0.397303141221955,N
688,2023-03-02,449123,50,501010,0.486001844080875,N
689,2023-03-02,449000,45,452010,0.312386086788713,N
683,2023-03-02,453478,40,402040,0.294690122434977,Y
708,2023-03-02,441870,50,501010,0.324350024549474,N
742,2023-03-02,524918,65,651010,0.238990863495784,Y
